67,"Betanie dwars-straet",https://adamlink.nl/geo/street/bethaniendwarsstraat/425
68,"’t Boere Steechjen",https://adamlink.nl/geo/street/boerensteeg/518
69,"Oude Hoogh-straet",https://adamlink.nl/geo/street/oude-hoogstraat/3384
70,"’t Waele Steechjen",https://adamlink.nl/geo/street/walensteeg/7027
71,"S. Ioris Hof",https://adamlink.nl/geo/street/walenpleintje/4869
72,"Spinhuys Steech",https://adamlink.nl/geo/street/spinhuissteeg/4228
73,"Spinhuys dwars-steech",https://adamlink.nl/geo/street/dwars-spinhuissteeg/1132
74,"’t Rus-landt",https://adamlink.nl/geo/street/rusland/3914
75,"Slyck Straet",https://adamlink.nl/geo/street/slijkstraat/4134
76,"Bißchop Steechjen",https://adamlink.nl/geo/street/zandstraat/5145
77,"Sant Straet",https://adamlink.nl/geo/street/zanddwarsstraat/5141
78,"Onckelboers Steechjen",https://adamlink.nl/geo/street/onkelboerensteeg/3298
79,"Nieuwe Hoogh-straet",https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150
80,"Korte Hoogh-straet",https://adamlink.nl/geo/street/snoekjessteeg/4172
81,"Moddermeule Steech",https://adamlink.nl/geo/street/moddermolensteeg/2999
82,"Salemander Steechjen",https://adamlink.nl/geo/street/salamandersteeg/5710
83,"’t Water Steechjen",https://adamlink.nl/geo/street/klovenierssteeg/2410
84,"Dyck Straet",https://adamlink.nl/geo/street/sint-antoniesbreestraat/4096
85,"Korte Dyck Straet",https://adamlink.nl/geo/street/dijkstraat/1009
86,"Dycks dwars-straet",https://adamlink.nl/geo/street/dijkdwarsstraat/1004
87,"Keyser Straet",https://adamlink.nl/geo/street/keizersstraat/2338
88,"Korte Keyser Straet",https://adamlink.nl/geo/street/korte-keizersstraat/2470
89,"Keysers dwars-straet",https://adamlink.nl/geo/street/korte-keizersdwarsstraat/2469
90,"Suyckebackers Steechj.",https://adamlink.nl/geo/street/suikerbakkerssteeg/5444
91,"Coninck Straet",https://adamlink.nl/geo/street/koningsstraat/2446
92,"Conincks dwars-straet",https://adamlink.nl/geo/street/brandewijnsteeg/595
93,"Korte Coninck Straet",https://adamlink.nl/geo/street/korte-koningsstraat/2473
94,"Korte con. Dwars-straet",https://adamlink.nl/geo/street/korte-koningsdwarsstraat/2472
95,"Ridder Straet",https://adamlink.nl/geo/street/ridderstraat/6974
96,"Ioncker Straet",https://adamlink.nl/geo/street/jonkerstraat/6953
97,"Bantam Straet",https://adamlink.nl/geo/street/binnen-bantammerstraat/464
98*,"Schippers Straetjen",https://adamlink.nl/geo/street/waalsteeg/4857
98,"’t Witte Paert Steechjen",https://adamlink.nl/geo/street/geldersesteeg/1460
99,"Smits Steechjen",https://adamlink.nl/geo/street/smidt-steeg/5490
